0.80291901641425911,0.86679202027393187,0.90820788024716348,0.91191026034147238,0.92033541499899041,0.9258318208291918,0.92561886835077134,0.92635340264536115,0.93003343664091376,0.93057351233786134,0.93230172301491276,0.93313166936213821,0.93633279472238129,0.93740539251272637,0.93802311121243442,0.93908533509857472,0.93924531822972646,0.93832422018622907,0.93855445138883942,0.93944290023306887,0.94032764889118936,0.94055608535796431,0.94052249736173177,0.94040069069875354,0.9409125958104978,0.94077667205084825,0.94088648975346201,0.94088754013421738,0.94034143308125184,0.9402714369444225,0.9405964746667772,0.94059368539276322,0.94015606878686553,0.94007851964871303,0.94073455759760516,0.94070735428759999,0.94088170287487216,0.94099046799022634,0.94129346641340417,0.94090569965490567,0.94157347420272541,0.94164451845008923,0.94171502671595575,0.94215463299827817
145,245,345,445,545,645,745,845,945,1045,1145,1245,1345,1445,1545,1645,1745,1845,1945,2045,2145,2245,2345,2445,2545,2645,2745,2845,2945,3045,3145,3245,3345,3445,3545,3645,3745,3845,3945,4045,4145,4245,4345,4434
